"municipality_code","municipality_name","year","population_total","population_working_age","share_postsecondary","employment_rate","unemployment_rate","labour_market_source_table","disposable_income_pbb","price_base_amount","disposable_income_sek_nominal","new_firm_starts_per_1000_16_64","program_exit_to_work_or_study_share"
"2104","Hofors",2020,9570,5083,0.228696604600219,78.7,17.3,"IntGr1KomKonUtb",5.8,47300,274340,8.8,30.76923077
"2104","Hofors",2021,9578,5065,0.237088690346481,80.3,16.8,"IntGr1KomKonUtb",6,47600,285600,7.37191301,22.68907563
"2104","Hofors",2022,9472,4948,0.246245583038869,81.1,15.2,"IntGr1KomUtbBAS",6.2,48300,299460,7.55621084,
"2104","Hofors",2023,9374,4862,0.253794642857143,80.5,13.4,"IntGr1KomUtbBAS",5.4,52500,283500,6.36942675,34.95145631
"2121","Ovanåker",2016,11631,6105,0.241190432718642,80.6,15,"IntGr1KomKonUtb",5.4,44300,239220,10.9,51
"2121","Ovanåker",2017,11609,6054,0.243956043956044,83.4,14.7,"IntGr1KomKonUtb",5.5,44800,246400,6.6,78.96551724
"2121","Ovanåker",2018,11684,6040,0.250091207588471,84.1,13.8,"IntGr1KomKonUtb",5.5,45500,250250,4.4,56.71641791
"2121","Ovanåker",2019,11670,5973,0.253505535055351,83.1,15.2,"IntGr1KomKonUtb",5.6,46500,260400,6,
"2121","Ovanåker",2020,11672,5923,0.262249443207127,81.2,16.1,"IntGr1KomKonUtb",5.6,47300,264880,9,
"2121","Ovanåker",2021,11711,5899,0.271407297096054,81.9,14.5,"IntGr1KomKonUtb",5.9,47600,280840,6.75888086,47.16981132
"2121","Ovanåker",2022,11622,5796,0.281703410589787,84.7,12.9,"IntGr1KomUtbBAS",5.9,48300,284970,6.44856873,47.16981132
"2121","Ovanåker",2023,11525,5683,0.28848715509039,82.6,13.8,"IntGr1KomUtbBAS",5.1,52500,267750,7.33535321,
"2132","Nordanstig",2016,9511,5025,0.238168951791243,79.9,14.9,"IntGr1KomKonUtb",5.3,44300,234790,9.6,20.5
"2132","Nordanstig",2017,9481,4927,0.242363433667782,80.8,13.9,"IntGr1KomKonUtb",5.4,44800,241920,11.9,23.35329342
"2132","Nordanstig",2018,9517,4872,0.244175627240143,80.6,13.5,"IntGr1KomKonUtb",5.5,45500,250250,11.6,14.20118343
"2132","Nordanstig",2019,9477,4838,0.24988743809095,81.3,12.5,"IntGr1KomKonUtb",5.5,46500,255750,8.4,25.16129033
"2132","Nordanstig",2020,9483,4828,0.259225922592259,79.9,14.7,"IntGr1KomKonUtb",5.5,47300,260150,11.3,30.55555555
"2132","Nordanstig",2021,9480,4812,0.269912497195423,80.7,13.7,"IntGr1KomKonUtb",5.8,47600,276080,13.3282559,21.27659574
"2132","Nordanstig",2022,9487,4778,0.28361581920904,81.7,12.3,"IntGr1KomUtbBAS",6,48300,289800,12.39511823,31.91489361
"2132","Nordanstig",2023,9370,4711,0.294804303044175,81.4,11.2,"IntGr1KomUtbBAS",5.1,52500,267750,9.63391137,13.97849463
"2161","Ljusdal",2016,19067,10005,0.236555555555556,79,18.7,"IntGr1KomKonUtb",5.2,44300,230360,11,
"2161","Ljusdal",2017,19028,9912,0.239849123585534,79.3,18.3,"IntGr1KomKonUtb",5.3,44800,237440,11.3,17.24137931
"2161","Ljusdal",2018,19033,9838,0.246812793558488,79.7,17,"IntGr1KomKonUtb",5.4,45500,245700,10.1,17.24137931
"2161","Ljusdal",2019,18949,9705,0.2551426298443,80.2,15.6,"IntGr1KomKonUtb",5.4,46500,251100,10,
"2161","Ljusdal",2020,18867,9636,0.259428571428571,79.4,17.3,"IntGr1KomKonUtb",5.5,47300,260150,12.7,
"2161","Ljusdal",2021,18804,9539,0.267118566176471,80.8,16.4,"IntGr1KomKonUtb",5.7,47600,271320,14.59013246,17.44186046
"2161","Ljusdal",2022,18771,9501,0.280521578582968,83.2,14.1,"IntGr1KomUtbBAS",5.9,48300,284970,10.58404695,26.5625
"2161","Ljusdal",2023,18538,9363,0.287823743114965,83,13.2,"IntGr1KomUtbBAS",5.1,52500,267750,10.79414032,41.4893617
"2180","Gävle",2016,99788,57208,0.398161019978552,78.1,17.7,"IntGr1KomKonUtb",5.6,44300,248080,9.2,
"2180","Gävle",2017,100603,57352,0.398957103502558,78.6,17.5,"IntGr1KomKonUtb",5.7,44800,255360,9,32.1528425
"2180","Gävle",2018,101455,57526,0.406975836358668,79.7,16.3,"IntGr1KomKonUtb",5.8,45500,263900,8.2,41.23376623
"2180","Gävle",2019,102418,57823,0.410409771016008,79.2,16.1,"IntGr1KomKonUtb",5.8,46500,269700,8.5,55.11811024
"2180","Gävle",2020,102904,58074,0.416245022028127,78.4,18.2,"IntGr1KomKonUtb",5.8,47300,274340,8.7,31.59947985
"2180","Gävle",2021,103136,58139,0.419644229291532,79.5,17,"IntGr1KomKonUtb",6.1,47600,290360,10.43768369,33.8762215
"2180","Gävle",2022,103493,58392,0.427611039819195,80.7,15.5,"IntGr1KomUtbBAS",6.2,48300,299460,9.42346809,53.33333334
"2180","Gävle",2023,103532,58377,0.432299350487613,80.7,14.7,"IntGr1KomUtbBAS",5.3,52500,278250,7.89169869,56.01577909
"2181","Sandviken",2016,38949,21161,0.301675387135986,74.9,20.3,"IntGr1KomKonUtb",5.6,44300,248080,7.3,26.33802817
"2181","Sandviken",2017,39259,21245,0.30246526689648,75.6,20.6,"IntGr1KomKonUtb",5.7,44800,255360,8.1,24.15458938
"2181","Sandviken",2018,39208,21031,0.305597897503285,77,19.9,"IntGr1KomKonUtb",5.8,45500,263900,6.7,43.89027431
"2181","Sandviken",2019,39234,20925,0.311901504787962,77.2,19,"IntGr1KomKonUtb",5.8,46500,269700,6.3,23.24723247
"2181","Sandviken",2020,39290,20915,0.314640433478878,77.7,20.4,"IntGr1KomKonUtb",5.8,47300,274340,8.1,
"2181","Sandviken",2021,39250,20892,0.317029557168402,78.1,18.2,"IntGr1KomKonUtb",6,47600,285600,9.22509225,
"2181","Sandviken",2022,39098,20794,0.321990911972947,79.2,17.3,"IntGr1KomUtbBAS",6.2,48300,299460,7.73150589,44.38405797
"2181","Sandviken",2023,38628,20550,0.327535456248328,79.3,15.8,"IntGr1KomUtbBAS",5.4,52500,283500,7.05809696,
"2182","Söderhamn",2016,25992,13763,0.264338950097213,75.4,20.7,"IntGr1KomKonUtb",5.3,44300,234790,10,26.25215889
"2182","Söderhamn",2017,25782,13522,0.262382316823578,77.2,19.5,"IntGr1KomKonUtb",5.5,44800,246400,6.8,24.48979591
"2182","Söderhamn",2018,25721,13340,0.266270725068052,78,18.5,"IntGr1KomKonUtb",5.5,45500,250250,7.3,26.74418605
"2182","Söderhamn",2019,25643,13159,0.271128804843659,77,18.9,"IntGr1KomKonUtb",5.5,46500,255750,7.3,30.94555874
"2182","Söderhamn",2020,25492,13029,0.276722189671047,76.7,19.5,"IntGr1KomKonUtb",5.6,47300,264880,7.9,28.98550725
"2182","Söderhamn",2021,25446,12883,0.282318988201341,77.2,18.7,"IntGr1KomKonUtb",5.8,47600,276080,7.74860095,26.66666667
"2182","Söderhamn",2022,25258,12739,0.290993468545892,79,16.8,"IntGr1KomUtbBAS",6,48300,289800,8.75493362,
"2182","Söderhamn",2023,24858,12484,0.296842288904396,78.9,15.8,"IntGr1KomUtbBAS",5.1,52500,267750,9.21157612,
"2183","Bollnäs",2016,26929,14383,0.28337090880821,75.9,19.7,"IntGr1KomKonUtb",5.3,44300,234790,9,29.07949791
"2183","Bollnäs",2017,26918,14282,0.284212984586642,77.5,19.2,"IntGr1KomKonUtb",5.4,44800,241920,8.6,21.74796748
"2183","Bollnäs",2018,26991,14201,0.290357783147556,78.6,18,"IntGr1KomKonUtb",5.4,45500,245700,9.2,23.75
"2183","Bollnäs",2019,26888,14010,0.29547422274695,78.2,17.9,"IntGr1KomKonUtb",5.5,46500,255750,8.3,22.58064517
"2183","Bollnäs",2020,26809,13848,0.299205718824464,78.1,18.6,"IntGr1KomKonUtb",5.5,47300,260150,9.3,16.4983165
"2183","Bollnäs",2021,26753,13764,0.307416839089607,79.4,16.9,"IntGr1KomKonUtb",5.7,47600,271320,9.37897769,16.33466136
"2183","Bollnäs",2022,26624,13698,0.315388928943363,80.7,16.2,"IntGr1KomUtbBAS",5.8,48300,280140,9.23385748,21.11553785
"2183","Bollnäs",2023,26414,13568,0.319621021945097,80.1,15.4,"IntGr1KomUtbBAS",5,52500,262500,7.99516259,34.54545455
"2184","Hudiksvall",2016,37299,19993,0.32802583231266,79.6,15.8,"IntGr1KomKonUtb",5.5,44300,243650,11.3,28.31858407
"2184","Hudiksvall",2017,37401,19910,0.33183308329166,81.1,14.5,"IntGr1KomKonUtb",5.6,44800,250880,9.9,27.23577236
"2184","Hudiksvall",2018,37430,19725,0.336249164252284,81.6,13.7,"IntGr1KomKonUtb",5.7,45500,259350,8.6,29.218107
"2184","Hudiksvall",2019,37607,19708,0.341004067532178,81.2,13.2,"IntGr1KomKonUtb",5.7,46500,265050,8.5,30.04291846
"2184","Hudiksvall",2020,37531,19589,0.350153846153846,80.8,15.1,"IntGr1KomKonUtb",5.8,47300,274340,10,23.59550562
"2184","Hudiksvall",2021,37744,19554,0.359892719450187,82.2,13.8,"IntGr1KomKonUtb",6.1,47600,290360,9.95398629,34.88372093
"2184","Hudiksvall",2022,37688,19501,0.373178826573663,84,11.6,"IntGr1KomUtbBAS",6.2,48300,299460,9.93765528,27.96610169
"2184","Hudiksvall",2023,37645,19481,0.379962831559385,83.3,10.7,"IntGr1KomUtbBAS",5.3,52500,278250,9.67863184,40.36144578
"2260","Ånge",2016,9495,5107,0.228077848239668,78.1,15.7,"IntGr1KomKonUtb",5.4,44300,239220,7.8,21.67487685
"2260","Ånge",2017,9480,5066,0.231760594145915,78.5,16.2,"IntGr1KomKonUtb",5.4,44800,241920,9.5,33.72093023
"2260","Ånge",2018,9411,4981,0.23693456302152,80.2,14.7,"IntGr1KomKonUtb",5.6,45500,254800,8,33.0472103
"2260","Ånge",2019,9316,4947,0.238442822384428,80.7,12.9,"IntGr1KomKonUtb",5.6,46500,260400,11.2,34.26573427
"2260","Ånge",2020,9226,4881,0.241964285714286,80,14.2,"IntGr1KomKonUtb",5.6,47300,264880,9.9,48.69565217
"2260","Ånge",2021,9233,4817,0.2480217047253,80.2,14.1,"IntGr1KomKonUtb",5.8,47600,276080,11.66794185,29.5652174
"2260","Ånge",2022,9143,4726,0.252929014472777,82.5,12.2,"IntGr1KomUtbBAS",5.9,48300,284970,8.04597701,21.15384615
"2260","Ånge",2023,9109,4695,0.263255383190553,81.3,10.1,"IntGr1KomUtbBAS",5.1,52500,267750,6.64192225,16.66666666
"2262","Timrå",2016,17992,9719,0.284184138559708,81,14.6,"IntGr1KomKonUtb",5.6,44300,248080,7.9,26.41509434
"2262","Timrå",2017,18030,9760,0.290863749716618,81.7,13.6,"IntGr1KomKonUtb",5.7,44800,255360,7.2,26.35658914
"2262","Timrå",2018,18060,9763,0.293911668361008,81.7,13.8,"IntGr1KomKonUtb",5.8,45500,263900,7.1,28.03030303
"2262","Timrå",2019,17979,9711,0.300340522133939,82.1,13.5,"IntGr1KomKonUtb",5.8,46500,269700,7.9,48.9626556
"2262","Timrå",2020,17963,9728,0.302710672564364,81.1,15.8,"IntGr1KomKonUtb",5.8,47300,274340,8,20.06802721
"2262","Timrå",2021,17923,9742,0.312131519274376,81.9,15.6,"IntGr1KomKonUtb",6,47600,285600,10.43346296,67.22689075
"2262","Timrå",2022,17754,9591,0.324945670822372,83.3,13.7,"IntGr1KomUtbBAS",6.2,48300,299460,9.28998009,37.5
"2262","Timrå",2023,17540,9469,0.332871172732525,83.3,12.3,"IntGr1KomUtbBAS",5.3,52500,278250,8.72065165,42.85714285
"2280","Härnösand",2016,25269,13404,0.373328877005348,74.9,19.3,"IntGr1KomKonUtb",5.3,44300,234790,10.2,21.01167315
"2280","Härnösand",2017,25190,13157,0.376384075733243,76.4,19.4,"IntGr1KomKonUtb",5.4,44800,241920,9.8,18.31578947
"2280","Härnösand",2018,25120,13056,0.389137974790627,76.5,19.2,"IntGr1KomKonUtb",5.5,45500,250250,9.9,19.10946197
"2280","Härnösand",2019,25183,12997,0.390039029356864,77.1,19.2,"IntGr1KomKonUtb",5.5,46500,255750,10.4,17.5911252
"2280","Härnösand",2020,25114,12962,0.394888775683478,77.6,19.8,"IntGr1KomKonUtb",5.6,47300,264880,11.5,11.85185186
"2280","Härnösand",2021,25012,12801,0.400869046604754,79.1,17.9,"IntGr1KomKonUtb",5.8,47600,276080,9.0096532,14.36031332
"2280","Härnösand",2022,24879,12649,0.411415799879653,80.5,16.2,"IntGr1KomUtbBAS",5.9,48300,284970,10.57671693,16.21621622
"2280","Härnösand",2023,24654,12498,0.4160348583878,80,15,"IntGr1KomUtbBAS",5.1,52500,267750,8.18306901,31.09243697
"2281","Sundsvall",2016,98325,55476,0.395990685430799,81.2,14.1,"IntGr1KomKonUtb",5.7,44300,252510,9.8,32.2147651
"2281","Sundsvall",2017,98810,55416,0.401375360477545,81.8,13.9,"IntGr1KomKonUtb",5.8,44800,259840,9.3,27.29306488
"2281","Sundsvall",2018,98850,55075,0.406937069713917,82.2,13.8,"IntGr1KomKonUtb",5.9,45500,268450,9.1,32.72251309
"2281","Sundsvall",2019,99449,55133,0.412621359223301,81.9,13.1,"IntGr1KomKonUtb",6,46500,279000,8.9,36.77811551
"2281","Sundsvall",2020,99439,54957,0.419805357680345,81.5,14.8,"IntGr1KomKonUtb",6,47300,283800,9.8,32.35294117
"2281","Sundsvall",2021,99383,54753,0.424876946663439,81.7,14.3,"IntGr1KomKonUtb",6.2,47600,295120,11.29725374,34.24124513
"2281","Sundsvall",2022,99361,54801,0.435222385980497,83.4,12.4,"IntGr1KomUtbBAS",6.4,48300,309120,10.42331062,43.93442623
"2281","Sundsvall",2023,99213,54727,0.441602140511615,83.3,11.2,"IntGr1KomUtbBAS",5.5,52500,288750,8.99994972,40.96385542
"2282","Kramfors",2016,18681,9831,0.257799301723167,75.3,17.7,"IntGr1KomKonUtb",5.3,44300,234790,8.5,25.64102564
"2282","Kramfors",2017,18610,9663,0.257551669316375,75.9,17.3,"IntGr1KomKonUtb",5.3,44800,237440,6.9,37.5
"2282","Kramfors",2018,18423,9433,0.263109263109263,76.4,17.5,"IntGr1KomKonUtb",5.4,45500,245700,8.1,31.94444445
"2282","Kramfors",2019,18282,9328,0.26347866854196,76.5,16.6,"IntGr1KomKonUtb",5.5,46500,255750,8.2,23.97260274
"2282","Kramfors",2020,18133,9269,0.271118452100047,76.2,16.6,"IntGr1KomKonUtb",5.5,47300,260150,8.7,27.14285715
"2282","Kramfors",2021,18005,9159,0.279455652381521,77.6,15.3,"IntGr1KomKonUtb",5.8,47600,276080,8.23623945,23.30097088
"2282","Kramfors",2022,17904,9055,0.29190298057198,78.5,14.1,"IntGr1KomUtbBAS",5.8,48300,280140,8.14070352,32.92682927
"2282","Kramfors",2023,17631,8921,0.299006987863185,78.9,11.8,"IntGr1KomUtbBAS",5,52500,262500,8.73273761,42.38410596
"2283","Sollefteå",2016,19846,10382,0.282694146393286,77.5,20.4,"IntGr1KomKonUtb",5.2,44300,230360,10.4,12.31884059
"2283","Sollefteå",2017,19709,10124,0.283596624107336,78.5,20.1,"IntGr1KomKonUtb",5.3,44800,237440,6.7,9.32203389
"2283","Sollefteå",2018,19500,9891,0.286963258078796,78.9,18,"IntGr1KomKonUtb",5.4,45500,245700,8.1,11.38211382
"2283","Sollefteå",2019,19140,9641,0.291505791505792,79,16,"IntGr1KomKonUtb",5.4,46500,251100,8.8,11.11111111
"2283","Sollefteå",2020,18872,9447,0.297810726282868,79.3,16.9,"IntGr1KomKonUtb",5.5,47300,260150,7.6,12.37113402
"2283","Sollefteå",2021,18814,9395,0.30506299580028,80.4,15.8,"IntGr1KomKonUtb",5.7,47600,271320,11.26593537,26.88172043
"2283","Sollefteå",2022,18667,9276,0.313126547941974,82,13.9,"IntGr1KomUtbBAS",5.8,48300,280140,11.33898639,34.35114504
"2283","Sollefteå",2023,18523,9180,0.321012598050868,81.4,12.1,"IntGr1KomUtbBAS",5,52500,262500,9.66905901,
"2284","Örnsköldsvik",2016,55964,30113,0.363394539476115,81.8,15,"IntGr1KomKonUtb",5.7,44300,252510,8.5,6.22568094
"2284","Örnsköldsvik",2017,56139,29900,0.367608494921514,82.1,15.3,"IntGr1KomKonUtb",5.8,44800,259840,9.5,21.71428571
"2284","Örnsköldsvik",2018,56089,29718,0.370796918974967,82.7,14.4,"IntGr1KomKonUtb",5.9,45500,268450,8.7,15.82278481
"2284","Örnsköldsvik",2019,55998,29451,0.375567462975367,82.3,13.9,"IntGr1KomKonUtb",5.9,46500,274350,7.9,31.12244898
"2284","Örnsköldsvik",2020,55807,29229,0.381464471080243,81.7,14.6,"IntGr1KomKonUtb",5.9,47300,279070,9.2,32.66666666
"2284","Örnsköldsvik",2021,55823,29120,0.387445156935538,82.8,13.2,"IntGr1KomKonUtb",6.2,47600,295120,10.95526074,30.72625698
"2284","Örnsköldsvik",2022,55557,28942,0.397166861319369,84.4,10.9,"IntGr1KomUtbBAS",6.3,48300,304290,9.07911803,15.78947369
"2284","Örnsköldsvik",2023,55478,28878,0.403305535640165,84.4,9.3,"IntGr1KomUtbBAS",5.5,52500,288750,8.61712614,28.57142858
"2303","Ragunda",2016,5415,2778,0.216838760921366,78.8,18.9,"IntGr1KomKonUtb",5.2,44300,230360,11.7,
"2303","Ragunda",2017,5444,2769,0.220907297830375,78.5,18.8,"IntGr1KomKonUtb",5.2,44800,232960,14.4,
"2303","Ragunda",2018,5343,2686,0.222133119486768,80.8,16.7,"IntGr1KomKonUtb",5.3,45500,241150,7.4,
"2303","Ragunda",2019,5284,2662,0.22289644012945,80.8,15,"IntGr1KomKonUtb",5.3,46500,246450,11,
"2303","Ragunda",2020,5208,2612,0.221719457013575,82.4,15.1,"IntGr1KomKonUtb",5.4,47300,255420,14.7,
"2303","Ragunda",2021,5210,2625,0.223543888433142,81.7,12.9,"IntGr1KomKonUtb",5.6,47600,266560,12.08674014,
"2303","Ragunda",2022,5174,2608,0.242986798679868,83.2,11.1,"IntGr1KomUtbBAS",5.7,48300,275310,9.93260021,75
"2303","Ragunda",2023,5135,2569,0.249895353704479,83,10.3,"IntGr1KomUtbBAS",5,52500,262500,9.63253657,
"2305","Bräcke",2016,6492,3376,0.236197321136883,77.2,16.5,"IntGr1KomKonUtb",5.2,44300,230360,10.2,
"2305","Bräcke",2017,6501,3352,0.243261012491782,78.2,16.9,"IntGr1KomKonUtb",5.3,44800,237440,10.6,66.66666667
"2305","Bräcke",2018,6376,3276,0.246662216288385,78.7,15.3,"IntGr1KomKonUtb",5.4,45500,245700,6.3,
"2305","Bräcke",2019,6298,3248,0.248900913087589,78.8,14.6,"IntGr1KomKonUtb",5.4,46500,251100,7.6,45.28301887
"2305","Bräcke",2020,6181,3171,0.247087045921864,78,15.4,"IntGr1KomKonUtb",5.5,47300,260150,11.6,71.42857143
"2305","Bräcke",2021,6175,3127,0.25495652173913,80.7,13.7,"IntGr1KomKonUtb",5.7,47600,271320,10.31839623,
"2305","Bräcke",2022,6162,3112,0.268776077885953,81.3,12.1,"IntGr1KomUtbBAS",5.9,48300,284970,10.59758611,
"2305","Bräcke",2023,6099,3053,0.269762495568947,81.4,10.5,"IntGr1KomUtbBAS",5.1,52500,267750,8.88099467,
"2309","Krokom",2016,14843,7838,0.357777777777778,85,11.9,"IntGr1KomKonUtb",5.7,44300,252510,10.1,
"2309","Krokom",2017,14925,7802,0.363977225385363,85.5,11.5,"IntGr1KomKonUtb",5.8,44800,259840,9.1,
"2309","Krokom",2018,14858,7691,0.37258471016522,86.4,10.5,"IntGr1KomKonUtb",5.9,45500,268450,10.8,
"2309","Krokom",2019,14966,7695,0.375786383335663,87,9.4,"IntGr1KomKonUtb",6,46500,279000,10.4,
"2309","Krokom",2020,15054,7737,0.384176863181313,86.6,10.1,"IntGr1KomKonUtb",6.1,47300,288530,11.8,58.33333334
"2309","Krokom",2021,15352,7867,0.394959128065395,87.1,9.1,"IntGr1KomKonUtb",6.3,47600,299880,12.16263176,61.70212766
"2309","Krokom",2022,15532,7959,0.415218855218855,89.5,7.1,"IntGr1KomUtbBAS",6.5,48300,313950,13.09234156,57.95454545
"2309","Krokom",2023,15595,7990,0.421214965803943,88.8,7.3,"IntGr1KomUtbBAS",5.6,52500,294000,9.56937799,52
"2313","Strömsund",2016,11809,6097,0.227405247813411,79.4,19.1,"IntGr1KomKonUtb",5.2,44300,230360,9,
"2313","Strömsund",2017,11791,6042,0.230783308931186,80.3,19.6,"IntGr1KomKonUtb",5.2,44800,232960,9.6,
"2313","Strömsund",2018,11703,5962,0.236098281913911,81.3,17.2,"IntGr1KomKonUtb",5.3,45500,241150,8.1,
"2313","Strömsund",2019,11605,5862,0.238996066679153,80.5,16.9,"IntGr1KomKonUtb",5.3,46500,246450,11.7,
"2313","Strömsund",2020,11488,5732,0.243325705568269,80.3,16.5,"IntGr1KomKonUtb",5.4,47300,255420,10.4,
"2313","Strömsund",2021,11473,5733,0.247845240375407,81.6,14.9,"IntGr1KomKonUtb",5.6,47600,266560,9.05562743,55.17241379
"2313","Strömsund",2022,11397,5621,0.256494765412951,83.8,12.6,"IntGr1KomUtbBAS",5.8,48300,280140,9.05123646,31.08108108
"2313","Strömsund",2023,11113,5459,0.262862862862863,81.3,13.6,"IntGr1KomUtbBAS",4.9,52500,257250,8.39920949,45.76271187
"2321","Åre",2016,11088,6632,0.36893039049236,82.1,13.4,"IntGr1KomKonUtb",5.3,44300,234790,20.4,
"2321","Åre",2017,11268,6729,0.379219060225017,83.4,13.7,"IntGr1KomKonUtb",5.5,44800,246400,18.9,40
"2321","Åre",2018,11529,6838,0.386356288393146,84,12.9,"IntGr1KomKonUtb",5.5,45500,250250,17.3,60
"2321","Åre",2019,11727,6905,0.395909889758747,81.9,12.8,"IntGr1KomKonUtb",5.5,46500,255750,20.6,
"2321","Åre",2020,12049,7107,0.412047073397337,81.8,18.3,"IntGr1KomKonUtb",5.6,47300,264880,18.7,
"2321","Åre",2021,12271,7235,0.429572102938937,83.4,13.5,"IntGr1KomKonUtb",5.9,47600,280840,22.84231019,51.1627907
"2321","Åre",2022,12330,7290,0.447459671340268,87.1,9.5,"IntGr1KomUtbBAS",6.1,48300,294630,22.05882353,63.82978724
"2321","Åre",2023,12464,7351,0.459994051160024,86.5,8.3,"IntGr1KomUtbBAS",5.3,52500,278250,18.87276929,100
"2326","Berg",2016,7081,3617,0.25734394124847,81.5,15.5,"IntGr1KomKonUtb",5.3,44300,234790,13.9,
"2326","Berg",2017,7122,3618,0.259045302523563,81.9,15.4,"IntGr1KomKonUtb",5.3,44800,237440,13.3,
"2326","Berg",2018,7097,3567,0.261963190184049,83,13.2,"IntGr1KomKonUtb",5.4,45500,245700,12.8,15
"2326","Berg",2019,7061,3520,0.268060252075008,83.9,11.3,"IntGr1KomKonUtb",5.5,46500,255750,14.8,30.55555556
"2326","Berg",2020,7120,3515,0.274660912453761,83.6,13.3,"IntGr1KomKonUtb",5.6,47300,264880,16.6,55.55555556
"2326","Berg",2021,7135,3484,0.282019320660642,84.6,13.3,"IntGr1KomKonUtb",5.8,47600,276080,16.34590034,29.62962963
"2326","Berg",2022,7176,3490,0.299065420560748,85.5,12.4,"IntGr1KomUtbBAS",5.8,48300,280140,17.10976573,
"2326","Berg",2023,7140,3490,0.306800376057662,84.7,10.1,"IntGr1KomUtbBAS",5,52500,262500,14.65201465,
"2361","Härjedalen",2016,10200,5417,0.231598590089156,82.4,13.6,"IntGr1KomKonUtb",5.3,44300,234790,14.3,24.24242424
"2361","Härjedalen",2017,10154,5339,0.236583837961996,83,14.7,"IntGr1KomKonUtb",5.3,44800,237440,14.7,37.83783784
"2361","Härjedalen",2018,10147,5322,0.247856097050826,83.1,14.2,"IntGr1KomKonUtb",5.5,45500,250250,13.6,37.83783784
"2361","Härjedalen",2019,10090,5288,0.255936121033831,82,13.9,"IntGr1KomKonUtb",5.5,46500,255750,18.3,38.80597015
"2361","Härjedalen",2020,10070,5280,0.267497403946002,82,14.5,"IntGr1KomKonUtb",5.5,47300,260150,14.5,19.04761905
"2361","Härjedalen",2021,10114,5300,0.280542986425339,83.3,13,"IntGr1KomKonUtb",5.8,47600,276080,18.05309735,50
"2361","Härjedalen",2022,10185,5352,0.288163265306122,85.3,10.5,"IntGr1KomUtbBAS",6,48300,289800,15.6058215,45.94594595
"2361","Härjedalen",2023,10145,5332,0.295616717635066,85.2,9.1,"IntGr1KomUtbBAS",5.1,52500,267750,14.45237681,28
"2380","Östersund",2016,61745,35373,0.439272234588213,81.4,13.2,"IntGr1KomKonUtb",5.4,44300,239220,11.7,49.80988593
"2380","Östersund",2017,62601,35580,0.444939245499078,81.8,13,"IntGr1KomKonUtb",5.5,44800,246400,9.8,43.54243542
"2380","Östersund",2018,63227,35618,0.447656619851665,82.3,12.1,"IntGr1KomKonUtb",5.7,45500,259350,9.9,45.26315789
"2380","Östersund",2019,63779,35735,0.453282629875232,82,12.1,"IntGr1KomKonUtb",5.7,46500,265050,10.2,41.89189189
"2380","Östersund",2020,63985,35681,0.457977922729554,81.4,14,"IntGr1KomKonUtb",5.7,47300,269610,10.1,41.45077721
"2380","Östersund",2021,64324,35695,0.463927855711423,83,12.6,"IntGr1KomKonUtb",6,47600,285600,11.10938068,38.93442623
"2380","Östersund",2022,64714,35864,0.472376900456735,84.6,10.4,"IntGr1KomUtbBAS",6.1,48300,294630,10.9434158,46.12244898
"2380","Östersund",2023,64881,35919,0.479797664397677,84.7,9.6,"IntGr1KomUtbBAS",5.3,52500,278250,9.70773787,
"2401","Nordmaling",2016,7132,3665,0.260529482551143,79.5,14.7,"IntGr1KomKonUtb",5.5,44300,243650,10.7,
"2401","Nordmaling",2017,7103,3624,0.25726392251816,81.2,14.5,"IntGr1KomKonUtb",5.6,44800,250880,9.6,21.73913044
"2401","Nordmaling",2018,7118,3621,0.264242424242424,81.9,13.2,"IntGr1KomKonUtb",5.7,45500,259350,6.5,
"2401","Nordmaling",2019,7143,3629,0.267356881851401,81.7,12.8,"IntGr1KomKonUtb",5.7,46500,265050,11.4,
"2401","Nordmaling",2020,7108,3563,0.267323683400062,81.6,14.3,"IntGr1KomKonUtb",5.7,47300,269610,11,50
"2401","Nordmaling",2021,7100,3563,0.281442663378545,83.3,12.4,"IntGr1KomKonUtb",5.9,47600,280840,9.76612696,40
"2401","Nordmaling",2022,7066,3511,0.297474275023386,84.2,10.2,"IntGr1KomUtbBAS",6.2,48300,299460,9.26640927,
"2401","Nordmaling",2023,7033,3531,0.305355465079862,84.2,9.1,"IntGr1KomUtbBAS",5.3,52500,278250,7.53442453,54.54545454
"2403","Bjurholm",2016,2454,1200,0.245548266166823,81.8,14.3,"IntGr1KomKonUtb",5.4,44300,239220,8.3,
"2403","Bjurholm",2017,2451,1182,0.250717703349282,83.6,14.5,"IntGr1KomKonUtb",5.4,44800,241920,12.1,
"2403","Bjurholm",2018,2450,1195,0.25749063670412,83.4,15,"IntGr1KomKonUtb",5.4,45500,245700,7.7,
"2403","Bjurholm",2019,2408,1189,0.259469696969697,83.5,13,"IntGr1KomKonUtb",5.4,46500,251100,5.3,
"2403","Bjurholm",2020,2387,1169,0.264007597340931,83.1,13.7,"IntGr1KomKonUtb",5.5,47300,260150,13,100
"2403","Bjurholm",2021,2395,1179,0.26522961574508,84.3,12.6,"IntGr1KomKonUtb",5.8,47600,276080,11.72791243,
"2403","Bjurholm",2022,2372,1167,0.264292408622306,86,11.2,"IntGr1KomUtbBAS",5.9,48300,284970,6.23538581,
"2403","Bjurholm",2023,2348,1161,0.263797942001871,84.8,11.1,"IntGr1KomUtbBAS",5.1,52500,267750,12.6682502,
